"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Morgan",,"IL","Jacksonville, IL","Jacksonville, IL",,2.45052386495925,,,,82700,0.242424242424242,5.8898847631242,0.0301451027811366,,0.169393869555197,0.0340136054421769,71.5
"County","Morgan",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,2.69499417927823,,,,155000,0.518806744487678,6.38297872340426,-0.00589032258064515,,0.0427458617332035,0.0341685649202733,55
"County","Morgan",,"TN","Knoxville, TN","Knoxville, TN",,7.92782305005821,100,,,90300,0.444938820912125,14.0151515151515,0.0568549280177186,,0.180968564146134,0.00938967136150235,63
"County","Morgan",,"UT","Ogden, UT","Ogden-Clearfield, UT",,9.16181606519208,,,,402500,0.574712643678161,12.4930128563443,0.0409018633540372,,0.0496031746031746,0,43
"County","Morris",,"NJ","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,3.92316647264261,79.18,2.4335,2.0874,435100,0.184204466958324,4.21556886227545,0.0565984831073316,,0.0674747739483685,0.0563216158477374,95
"County","Morrow",,"OH","Columbus, OH","Columbus, OH",,5.91967403958091,,,,136600,0.441176470588235,4.1952707856598,0.102467057101025,,0.106240713224368,0.0396270396270396,70
"County","Morton",,"ND","Bismarck, ND","Bismarck, ND",,6.50174621653085,100,,,202600,0.0988142292490119,-0.344318740777177,0.0429121421520238,,,,87
"County","Murray",,"GA","Dalton, GA","Dalton, GA",,5.66938300349243,,,,121200,0.33112582781457,11.1926605504587,0.0458580858085809,,0.0822391154111956,0.0420168067226891,65
"County","Murray",,"OK",,,,6.10011641443539,33.33,,,86700,2.36127508854782,18.4426229508197,,,0.231190150478796,0.0177514792899408,
"County","Nassau",,"FL","Jacksonville, FL","Jacksonville, FL",,7.61350407450524,,,,263900,0.15180265654649,6.97203080664775,0.0338347859037513,,0.0812160694896851,0.00935828877005348,88
"County","Nassau",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,8.92316647264261,91.91,1.5274,0.0295,531600,0.396600566572238,8.29089427581992,0.0693905191873589,,0.0551974499734372,0.150572131322853,122
"County","Navajo",,"AZ","Show Low, AZ","Show Low, AZ",,3.57974388824214,75,2.6199,,186900,0.809061488673139,3.37389380530973,0.0120920278223648,,,,84
"County","Nelson",,"KY","Bardstown, KY","Bardstown, KY",,6.83934807916182,97.3,,,153200,0.393184796854522,10.136592379583,0.0376501305483028,,0.0694422623723488,0.0361990950226244,65.5
"County","Nelson",,"VA","Charlottesville, VA","Charlottesville, VA",,1.55995343422584,66.67,,1.19,187700,0.106666666666667,4.91894913359419,-0.0239584443260522,,0.125,0.0173913043478261,74
"County","Nemaha",,"KS",,,,7.9627473806752,,,,95100,0.105263157894737,5.43237250554324,0.0275394321766562,,0,0,
"County","Neosho",,"KS",,,,5.52386495925495,,,,66300,1.22137404580153,-4.1907514450867,0.0634087481146304,,0.135387488328665,0.0206896551724138,
"County","Nevada",,"CA","Truckee, CA","Truckee-Grass Valley, CA",,8.59138533178114,84.75,3.1756,0.3706,449400,0.20066889632107,10.4719764011799,0.0612594570538496,,0.0518717039854759,0.0116666666666667,57
"County","Newton",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,6.68800931315483,66.67,,,140900,0.642857142857143,10.6834249803614,0.117757274662881,,0.128811815710192,0.0433542498573873,78
"County","Newton",,"IN","Chicago, IL","Chicago-Naperville-Elgin, IL-IN-WI",,6.82770663562282,,,,109000,1.3953488372093,-3.28305235137533,0.19454128440367,,0.0635036496350365,0.103448275862069,77
"County","Newton",,"MO","Joplin, MO","Joplin, MO",,2.21769499417928,,,,132500,0,3.84012539184953,-0.0151018867924528,,0.117647058823529,0.0149253731343284,77
"County","Newton",,"MS",,,,0.966239813736903,,,,101400,0.795228628230616,3.46938775510204,-0.0337869822485207,,0.109164420485175,0.0493827160493827,
"County","O Brien",,"IA",,,,6.65890570430733,100,,,105700,-0.283018867924528,4.34353405725568,0.0517123935666981,,0.103960396039604,0,
"County","Oceana",,"MI",,,,2.56693830034924,,,,91200,0,2.24215246636771,0.0648574561403508,,0.179728317659352,0.0155038759689922,85
"County","Oconee",,"SC","Seneca, SC","Seneca, SC",,2.53783469150175,83.87,,0.5623,152800,1.12508272667108,3.10391363022942,-0.0478206806282723,,0.0816967792615868,0.0365384615384615,74
"County","Oconto",,"WI","Green Bay, WI","Green Bay, WI",,7.54365541327125,,,,141800,0.353857041755131,3.88278388278388,0.0802397743300423,,0.12427151182722,0.0220689655172414,94
"County","Oldham",,"KY","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,4.12107101280559,95.16,,,270100,-0.2953119232189,2.07860922146636,0.012102924842651,,0.0398363689490601,0.0122249388753056,62
"County","Oneida",,"ID",,,,9.91850989522701,,,,156600,0.6426735218509,5.88235294117647,0.106289910600255,,0.0618336886993603,0,
"County","Oneida",,"NY","Utica, NY","Utica-Rome, NY",,8.81839348079162,,,,127900,0.867507886435331,10.3537532355479,0.113502736512901,,0.12508550767126,0.03984375,102
"County","Oneida",,"WI",,,,0.762514551804424,,,,154400,0.194678780012979,0.981033355134075,0.0388471502590673,,0.132352941176471,0.0299145299145299,88
"County","Onslow",,"NC","Jacksonville, NC","Jacksonville, NC",,0.593713620488941,55.93,,,139900,0.502873563218391,6.54988575780655,0.00121515368120084,,0.306642449403217,0.0426468099509223,74
"County","Orange",,"CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA",,9.37718277066356,92.97,2.3652,0.6464,719500,0.376674107142857,5.54496112659528,0.0559777623349549,,0.0410823313321655,0.00910746812386157,55
"County","Orange",,"FL","Orlando, FL","Orlando-Kissimmee-Sanford, FL",,8.63795110593714,84.6,,,240000,0.50251256281407,9.33940774487472,0.0558958333333333,,0.0815518722782384,0.0171094101755966,70
"County","Orange",,"NC","Durham, NC","Durham-Chapel Hill, NC",,7.49708963911525,,,,289500,0.311850311850312,6.66912306558585,0.0461070811744386,,0.0581833700832207,0.0134474327628362,60
"County","Orange",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,4.68568102444703,,,,246700,0.98239869013508,8.77425044091711,0.106441021483583,,0.204379562043796,0.0990783410138249,115
"County","Orange",,"VA",,,,3.13154831199069,,,,217800,0.880037054191755,4.16068866571019,0.0311386593204774,,0.119400151860289,0.027027027027027,76
"County","Oswego",,"NY","Syracuse, NY","Syracuse, NY",,2.07217694994179,79.25,3.6765,,102200,-0.389863547758285,4.07331975560081,0.0418493150684931,,,,105
"County","Otsego",,"MI",,,,2.48544819557625,,,,105000,0,1.25361620057859,0.0849428571428572,,0.124124761298536,0.0102564102564103,64
"County","Otsego",,"NY","Oneonta, NY","Oneonta, NY",,6.14086146682189,75,2.5794,,131300,0.305576776165011,8.87230514096186,0.00874333587204879,,,,166.5
"County","Ottawa",,"MI","Grand Rapids, MI","Grand Rapids-Wyoming, MI",,9.28987194412107,98.31,,,204100,0.740375123395854,9.31976432779861,0.0500979911807937,,0.0278883585897464,0.0118296529968454,54
"County","Ottawa",,"OH","Port Clinton, OH","Port Clinton, OH",,1.0419091967404,,,,134600,0.223380491437081,0.447761194029851,0.0393090638930162,,0.106397083195227,0.0233644859813084,59
"County","Ottawa",,"OK","Miami, OK","Miami, OK",,1.54831199068685,83.33,3.0769,2.741,63400,0.475435816164818,1.6025641025641,-0.0227917981072555,,0.189731051344743,0.0438144329896907,113
"County","Owyhee",,"ID","Boise City, ID","Boise City, ID",,7.81140861466822,,,,206100,0.291970802919708,12.807881773399,-0.0105919456574478,,0.047979797979798,0,46
"County","Parker",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.17927823050058,95.45,2.008,0.1682,266600,0.60377358490566,8.55048859934853,0.0820217554388598,,,,22
"County","Pawnee",,"KS",,,,0.122235157159488,,,,69400,0.144300144300144,6.44171779141104,-0.0240489913544668,,0.21978021978022,0.0416666666666667,
"County","Pender",,"NC","Wilmington, NC","Wilmington, NC",,8.77182770663562,,,,225900,1.25504258180188,8.44935189630341,0.0577423638778221,,0.138272940328105,0.029986962190352,91
"County","Peoria",,"IL","Peoria, IL","Peoria, IL",,2.82887077997672,78.18,,,100400,0.904522613065327,9.01194353963084,-0.0571613545816733,,0.197631464580617,0.0357339197361187,90
"County","Person",,"NC","Durham, NC","Durham-Chapel Hill, NC",,1.69383003492433,,,,138500,-1.28296507483963,3.12732688011914,0.00907581227436816,,0.0740203193033382,0.0294117647058824,83
"County","Pettis",,"MO","Sedalia, MO","Sedalia, MO",,5.9720605355064,,,,94800,-1.45530145530146,13.3971291866029,0.102784810126582,,0.143646408839779,0.00366300366300366,58
"County","Phelps",,"MO","Rolla, MO","Rolla, MO",,3.84167636786962,,,,128000,-0.852052672347018,0.946372239747634,0.0603203125,,0.118606580038706,0.0116550116550117,77
"County","Pierce",,"GA","Waycross, GA","Waycross, GA",,8.51571594877765,50,,,117100,0.256849315068493,10.4716981132075,0.170486763450043,,,,160.5
"County","Pierce",,"WA","Seattle, WA","Seattle-Tacoma-Bellevue, WA",,5.58207217694994,94.54,6.5075,3.7777,332800,0.180614087898856,11.6029510395708,0.0973287259615385,,0.0548462038843974,0.0240596407997289,45
"County","Pierce",,"WI","Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,7.35739231664726,100,,,202300,0.347222222222222,5.03634475597092,0.11002471576866,,0.105680094387325,0.0175438596491228,68
"County","Pitkin",,"CO","Glenwood Springs, CO","Glenwood Springs, CO",,9.49359720605355,100,,,1028700,0.126532995912011,7.85279932899979,0.0670205113249733,,0.0251082251082251,0,149
"County","Placer",,"CA","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA",,8.22467986030268,90.15,3.2248,0.7283,480800,0.312956394742333,5.32311062431544,0.041042013311148,,0.0400379718561537,0.0153417015341702,50
"County","Platte",,"MO","Kansas City, MO","Kansas City, MO-KS",,9.15599534342258,,,,228900,0.748239436619718,9.15593705293276,0.0483923110528615,,0.0548848136787835,0.0107015457788347,55
"County","Platte",,"NE","Columbus, NE","Columbus, NE",,8.14318975552969,,,,156300,0.320924261874198,4.54849498327759,0.0368714011516316,,0.0708071532141131,0.0102389078498294,64
"County","Platte",,"WY",,,,2.35157159487776,,,,188200,-0.686015831134565,7.23646723646724,0.0119819341126461,,0.116343490304709,0.0119047619047619,
"County","Plumas",,"CA",,,,3.36437718277066,90.91,2.3074,1.8955,258800,-0.842911877394636,9.89384288747346,-0.0134891808346214,,0.101465614430665,0.0111111111111111,73
"County","Porter",,"IN","Chicago, IL","Chicago-Naperville-Elgin, IL-IN-WI",,5.33760186263097,,,2.9425,194500,0.620796689084325,4.1220556745182,0.103768637532134,,0.0557691603500677,0.041365725541694,68
"County","Potter",,"TX","Amarillo, TX","Amarillo, TX",,1.27473806752037,0,,,84900,0,1.67664670658683,0.0309305064782097,,,,96
"County","Preble",,"OH",,,,7.21187427240978,,,,115600,0.87260034904014,18.5641025641026,0.0875086505190312,,0.135671863400148,0.0410396716826265,67
"County","Pueblo",,"CO","Pueblo, CO","Pueblo, CO",,9.77881257275902,96.28,1.8539,0.1974,156400,0.903225806451613,10.686482661005,0.109092071611253,,0.086163766746345,0.02,57
"County","Putnam",,"FL","Palatka, FL","Palatka, FL",,8.71944121071013,100,,,103900,1.36585365853659,32.8644501278772,0.0436766121270453,,0.181495809155384,0.0301953818827709,106
"County","Putnam",,"GA",,,,0.80325960419092,75,,,188500,0.106213489113117,-0.893796004206099,0.0404933687002653,,0.127994524298426,0.0160427807486631,73
"County","Putnam",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,2.9569266589057,,,,134000,0.149476831091181,7.54414125200642,-0.0079701492537313,,0.0738993710691824,0.0170212765957447,58
"County","Putnam",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,2.11874272409779,67.44,6.0219,0.8883,341600,0.146584579302257,6.48379052369077,0.067324355971897,,0.0950874765246615,0.115384615384615,117
"County","Putnam",,"OH",,,,4.17927823050058,92.31,,2.6485,137500,0.21865889212828,5.20275439938791,0.0442618181818182,,0.102351313969571,0.0247747747747748,
"County","Putnam",,"TN","Cookeville, TN","Cookeville, TN",,8.07916181606519,95.45,,,147000,0.136239782016349,6.83139534883721,0.0352108843537415,,0.0683916083916084,0.0102249488752556,84
"County","Putnam",,"WV","Huntington, WV","Huntington-Ashland, WV-KY-OH",,3.26542491268917,,,,155000,0.323624595469256,3.81781647689216,-0.00276129032258066,,0.0979370249728556,0.0177383592017738,73.5
"County","Queens",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,9.07450523864959,97.02,1.3255,,637400,0.362147693276649,8.47515316541865,0.0752839661123312,,0.0530698503319823,0.157206537890045,139
"County","Racine",,"WI","Racine, WI","Racine, WI",,6.9499417927823,,,,216900,0.743149094287041,8.77632898696088,0.0369479022591055,,0.0668281121187139,0.0215882806476484,57
"County","Ramsey",,"MN","Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,5.77415599534342,89.64,5.1246,0.7295,239700,-0.125,6.48600621945802,0.0646349603671257,,0.0680318804103268,0.0128923766816144,53
"County","Ramsey",,"ND",,,,2.91036088474971,,,,137700,0.0726744186046512,2.1513353115727,0.0375453885257806,,0.0788781770376862,0.0222222222222222,
"County","Rankin",,"MS","Jackson, MS","Jackson, MS",,2.19441210710128,,,,166400,-0.17996400719856,3.48258706467662,0.0360697115384616,,0.0526740259085639,0.0287081339712919,64
"County","Rogers",,"OK","Tulsa, OK","Tulsa, OK",,4.77299185098952,,,,157100,0.0636942675159236,2.88146692861821,0.0496371737746659,,0.0877239903717572,0.0294715447154472,88
"County","Saline",,"AR","Little Rock, AR","Little Rock-North Little Rock-Conway, AR",,3.83585564610012,82.93,3.2967,,156500,0.192061459667093,4.40293529019346,0.0302300319488817,,0.0780045041970927,0.0279965004374453,74
"County","Saline",,"IL",,,,0.663562281722934,,,,46400,0.869565217391304,1.53172866520788,0.0205172413793104,,0.219251336898396,0.0426829268292683,
"County","Saline",,"KS","Salina, KS","Salina, KS",,5.94295692665891,,,,118100,0,0.596252129471891,0.0326756985605419,,0.0480466288594833,0.0163934426229508,60
"County","Sawyer",,"WI",,,,2.71827706635623,,,,179000,0.618324901630129,3.46820809248555,0.0211284916201118,,0.164828033744322,0.031496062992126,120
"County","Scioto",,"OH","Portsmouth, OH","Portsmouth, OH",,2.91618160651921,86.27,3.5753,5.7881,76000,0.929614873837981,4.25240054869685,0.00221052631578944,,0.183020730503455,0.0248112189859763,120
"County","Seneca",,"NY","Seneca Falls, NY","Seneca Falls, NY",,1.9732246798603,75,4.525,,106100,0.188857412653447,5.78265204386839,0.0266163996229971,,0.122596153846154,0.065359477124183,114
"County","Seneca",,"OH","Tiffin, OH","Tiffin, OH",,3.06752037252619,,,,92100,0.326797385620915,5.98388952819333,0.0605646036916396,,0.143334853321173,0.0286320254506893,62
"County","Sevier",,"TN","Sevierville, TN","Sevierville, TN",,8.87077997671711,87.23,,,176000,0.571428571428571,9.24891371818746,0.0661420454545454,,0.0756563245823389,0.0110410094637224,83
"County","Sevier",,"UT",,,,8.88824214202561,,,,195100,0.411734431291817,4.55519828510182,0.0552639671963095,,0.0346682606096832,0.0172413793103448,
"County","Seward",,"KS","Liberal, KS","Liberal, KS",,1.59487776484284,,,,112000,0.178890876565295,2.65811182401467,0.0212142857142856,,0.0747217806041335,0.0354609929078014,
"County","Seward",,"NE","Lincoln, NE","Lincoln, NE",,7.08963911525029,,,,171600,0.233644859813084,6.51769087523278,0.0409615384615385,,0.0487347703842549,0.0192307692307692,54
"County","Shasta",,"CA","Redding, CA","Redding, CA",,5.0407450523865,91.85,5.3631,2.4721,252200,0.278330019880716,5.25876460767947,0.0467049960348929,,0.0794198139025725,0.0296347346657478,67
"County","Shelby",,"AL","Birmingham, AL","Birmingham-Hoover, AL",,3.56810244470314,78.91,3.6648,0.8892,212300,0.283419933868682,6.73705379587733,0.0114884597268017,,0.09657916170666,0.0191372040220564,59
"County","Shelby",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,0.925494761350407,,,,131600,0.0760456273764259,7.69230769230769,-0.00664133738601824,,0.0809768637532134,0.0396825396825397,62
"County","Shelby",,"KY","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,3.23632130384168,100,,,187300,0.267665952890792,2.18221494817239,-0.00628937533368923,,0.0632661130881771,0.034375,61
"County","Shelby",,"MO",,,,5.63445867287544,,,,74500,0.134408602150538,8.12772133526851,0.0577181208053692,,0.335384615384615,0.00917431192660551,
"County","Shelby",,"OH","Sidney, OH","Sidney, OH",,4.42956926658906,93.33,2.1839,1.9599,136300,0.220588235294118,4.12528647822765,0.0331768158473955,,0.0776412776412777,0.0253164556962025,67
"County","Shelby",,"TN","Memphis, TN","Memphis, TN-MS-AR",,2.08381839348079,81.83,7.546,3.589,126300,0.878594249201278,10.1133391455972,0.0187252573238321,,0.129828612023799,0.0426356589147287,60
"County","Sierra",,"NM",,,,0.0465657741559953,,,,77400,0.129366106080207,4.7361299052774,0.000310077519379837,,0.19047619047619,0.104166666666667,
"County","Skagit",,"WA","Mount Vernon, WA","Mount Vernon-Anacortes, WA",,8.14901047729919,94.74,3.8361,2.2872,340700,0.709429500443393,11.1945169712794,0.0479982389198708,,0.0361777150916784,0.0155945419103314,51
"County","Snyder",,"PA","Selinsgrove, PA","Selinsgrove, PA",,4.94761350407451,100,2.0833,1.5237,151200,0,3.41997264021888,0.0218981481481482,,0.0851543140346925,0.0105820105820106,70
"County","Solano",,"CA","Vallejo, CA","Vallejo-Fairfield, CA",,8.31781140861467,92.78,6.147,1.2305,431400,0.536005593101841,8.28313253012048,0.0899304589707928,,0.0619907022784721,0.0222412318220701,48
"County","Sonoma",,"CA","Santa Rosa, CA","Santa Rosa, CA",,8.88242142025611,97.43,2.5535,0.5791,635800,-0.0628733102797862,5.43946932006634,0.0441947153192828,,0.0322786657908182,0.00678349349915206,45
"County","Stanly",,"NC","Albemarle, NC","Albemarle, NC",,1.57741559953434,89.29,5.6349,1.5086,132500,0.151171579743008,3.27357755261107,0.00979622641509437,,0.0764139590854392,0.0341207349081365,67
"County","Starke",,"IN",,,,7.08381839348079,,,,101200,0.596421471172962,9.64247020585049,0.00466403162055329,,0.0881679389312977,0.0303030303030303,96
"County","Steele",,"MN","Owatonna, MN","Owatonna, MN",,5.83818393480792,86.67,,,162600,-0.122850122850123,6.62295081967213,0.0514268142681427,,0.0776918117343649,0.020746887966805,70
"County","Stokes",,"NC","Winston-Salem, NC","Winston-Salem, NC",,2.9918509895227,91.67,3.7037,1.6807,140200,-0.284495021337127,4.62686567164179,0.0589158345221112,,0.0580190634065479,0.0357142857142857,68.5
